,nr_steps,sample_size,mean,std,se,nr_features
61,12,10,0.78,0.05700877125495687,0.02549509756796391,13
62,12,50,0.9650000000000001,0.013693063937629172,0.006123724356957953,13
63,12,100,1.0,0.0,0.0,13
64,12,500,1.0,0.0,0.0,13
65,12,1000,1.0,0.0,0.0,13
66,13,5,0.625,0.05863019699779286,0.026220221204253782,14
67,13,10,0.775,0.05863019699779286,0.026220221204253782,14
68,13,50,0.9649999999999999,0.022360679774997925,0.010000000000000012,14
69,13,100,0.9949999999999999,0.011180339887498959,0.0050000000000000044,14
70,13,500,1.0,0.0,0.0,14
71,13,1000,1.0,0.0,0.0,14
72,14,5,0.62,0.04107919181288744,0.018371173070873825,15
73,14,10,0.78,0.048088460154178364,0.021505813167606566,15
74,14,50,0.9650000000000001,0.013693063937629162,0.006123724356957949,15
75,14,100,0.9949999999999999,0.011180339887498964,0.005000000000000007,15
76,14,500,1.0,0.0,0.0,15
77,14,1000,1.0,0.0,0.0,15
78,15,5,0.625,0.05863019699779286,0.026220221204253782,16
79,15,10,0.7950000000000002,0.037080992435478334,0.016583123951777006,16
80,15,50,0.9799999999999999,0.011180339887498964,0.005000000000000007,16
81,15,100,1.0,0.0,0.0,16
82,15,500,1.0,0.0,0.0,16
83,15,1000,1.0,0.0,0.0,16
84,16,5,0.635,0.06020797289396149,0.02692582403567252,17
85,16,10,0.785,0.041833001326703784,0.01870828693386971,17
86,16,50,0.975,0.0,0.0,17
87,16,100,1.0,0.0,0.0,17
88,16,500,1.0,0.0,0.0,17
89,16,1000,1.0,0.0,0.0,17
90,17,5,0.65,0.06846531968814573,0.03061862178478971,18
91,17,10,0.7849999999999999,0.03791437722025777,0.016955824957813177,18
92,17,50,0.975,0.02500000000000001,0.011180339887498952,18
93,17,100,1.0,0.0,0.0,18
94,17,500,1.0,0.0,0.0,18
95,17,1000,1.0,0.0,0.0,18
96,18,5,0.6449999999999999,0.06471089552772391,0.028939592256975556,19
97,18,10,0.8,0.017677669529663653,0.007905694150420932,19
98,18,50,0.9800000000000001,0.02091650066335197,0.00935414346693489,19
99,18,100,1.0,0.0,0.0,19
100,18,500,1.0,0.0,0.0,19
101,18,1000,1.0,0.0,0.0,19
102,19,5,0.6300000000000001,0.07158910531638175,0.03201562118716424,20
103,19,10,0.7849999999999999,0.02850438562747844,0.012747548783981958,20
104,19,50,0.9800000000000001,0.020916500663351906,0.009354143466934861,20
105,19,100,1.0,0.0,0.0,20
106,19,500,1.0,0.0,0.0,20
107,19,1000,1.0,0.0,0.0,20
