,nr_steps,sample_size,mean,std,se,nr_features
39,8,100,0.9375,0.07654655446197431,0.03423265984407288,9
40,8,500,0.975,0.055901699437494734,0.024999999999999994,9
41,8,1000,0.9875,0.027950849718747384,0.012500000000000006,9
42,9,5,0.475,0.07126096406869613,0.03186887195995491,10
43,9,10,0.5,0.24206145913796356,0.10825317547305482,10
44,9,50,0.8125,0.08838834764831845,0.03952847075210474,10
45,9,100,0.9625,0.05590169943749474,0.024999999999999998,10
46,9,500,0.975,0.055901699437494734,0.024999999999999994,10
47,9,1000,0.9875,0.027950849718747384,0.012500000000000006,10
48,10,5,0.55,0.1354967711792425,0.06059599821770411,11
49,10,10,0.5125,0.20444284042245156,0.0914296177395487,11
50,10,50,0.825,0.10269797953221864,0.045927932677184584,11
51,10,100,0.95,0.08149003006503311,0.036443449342783124,11
52,10,500,0.9625,0.05590169943749474,0.024999999999999998,11
53,10,1000,0.975,0.03423265984407289,0.015309310892394864,11
54,11,5,0.5,0.09882117688026186,0.04419417382415922,12
55,11,10,0.5375,0.22793228161013088,0.10193441518937557,12
56,11,50,0.825,0.10269797953221864,0.045927932677184584,12
57,11,100,0.95,0.08149003006503311,0.036443449342783124,12
58,11,500,0.975,0.055901699437494734,0.024999999999999994,12
59,11,1000,0.975,0.03423265984407289,0.015309310892394864,12
60,12,5,0.45,0.14921670482891652,0.0667317390751957,13
61,12,10,0.4875,0.22273162101506827,0.09960860906568267,13
62,12,50,0.8125,0.11692679333668567,0.052291251658379716,13
63,12,100,0.9625,0.08385254915624211,0.0375,13
64,12,500,0.975,0.055901699437494734,0.024999999999999994,13
65,12,1000,0.9875,0.027950849718747384,0.012500000000000006,13
66,13,5,0.5375,0.12960275845829825,0.05796011559684814,14
67,13,10,0.4875,0.19465514377996795,0.08705242673240074,14
68,13,50,0.8125,0.11692679333668567,0.052291251658379716,14
69,13,100,0.9625,0.08385254915624211,0.0375,14
70,13,500,0.975,0.055901699437494734,0.024999999999999994,14
71,13,1000,1.0,0.0,0.0,14
72,14,5,0.5125,0.1354967711792425,0.06059599821770411,15
73,14,10,0.5125,0.17343046156889508,0.07756046028744285,15
74,14,50,0.8125,0.11692679333668567,0.052291251658379716,15
75,14,100,0.9625,0.08385254915624211,0.0375,15
76,14,500,0.975,0.055901699437494734,0.024999999999999994,15
77,14,1000,0.9875,0.027950849718747384,0.012500000000000006,15
78,15,5,0.5125,0.1354967711792425,0.06059599821770411,16
79,15,10,0.5125,0.23962861890851017,0.10716517624676404,16
80,15,50,0.8,0.10269797953221864,0.045927932677184584,16
81,15,100,0.9625,0.08385254915624211,0.0375,16
82,15,500,0.975,0.055901699437494734,0.024999999999999994,16
83,15,1000,0.9875,0.027950849718747377,0.012500000000000002,16
84,16,5,0.525,0.12183492931011204,0.054486236794258416,17
85,16,10,0.5,0.1711632992203644,0.07654655446197431,17
86,16,50,0.8375,0.09478594305064438,0.04238956239453292,17
87,16,100,0.9625,0.08385254915624211,0.0375,17
88,16,500,0.975,0.055901699437494734,0.024999999999999994,17
89,16,1000,1.0,0.0,0.0,17
90,17,5,0.5375,0.1505199322349037,0.0673145600891813,18
91,17,10,0.5375,0.2191959739593773,0.09802741963348827,18
92,17,50,0.8375,0.09478594305064438,0.04238956239453292,18
93,17,100,0.9625,0.08385254915624211,0.0375,18
94,17,500,0.975,0.055901699437494734,0.024999999999999994,18
95,17,1000,1.0,0.0,0.0,18
96,18,5,0.5125,0.12022115038544591,0.053764532919016415,19
97,18,10,0.4875,0.15562374497485915,0.06959705453537526,19
98,18,50,0.8375,0.09478594305064438,0.04238956239453292,19
99,18,100,0.9625,0.08385254915624211,0.0375,19
100,18,500,0.975,0.055901699437494734,0.024999999999999994,19
101,18,1000,1.0,0.0,0.0,19
102,19,5,0.5125,0.14921670482891652,0.0667317390751957,20
103,19,10,0.5125,0.21830311495716226,0.09762812094883318,20
104,19,50,0.8375,0.09478594305064438,0.04238956239453292,20
